image_id,label,class_name
3141303004.jpg,3,Cassava Mosaic Disease (CMD)
3141546984.jpg,3,Cassava Mosaic Disease (CMD)
314170345.jpg,3,Cassava Mosaic Disease (CMD)
314175675.jpg,4,Healthy
3141772785.jpg,3,Cassava Mosaic Disease (CMD)
3141978286.jpg,3,Cassava Mosaic Disease (CMD)
3142068240.jpg,4,Healthy
3142222157.jpg,1,Cassava Brown Streak Disease (CBSD)
3142330263.jpg,3,Cassava Mosaic Disease (CMD)
3142378861.jpg,3,Cassava Mosaic Disease (CMD)
3142476527.jpg,3,Cassava Mosaic Disease (CMD)
3142477676.jpg,0,Cassava Bacterial Blight (CBB)
3142624513.jpg,3,Cassava Mosaic Disease (CMD)
3143201252.jpg,4,Healthy
3143832551.jpg,0,Cassava Bacterial Blight (CBB)
3144413913.jpg,3,Cassava Mosaic Disease (CMD)
31445437.jpg,1,Cassava Brown Streak Disease (CBSD)
3144595150.jpg,3,Cassava Mosaic Disease (CMD)
3144674037.jpg,3,Cassava Mosaic Disease (CMD)
3144899705.jpg,1,Cassava Brown Streak Disease (CBSD)
3145136938.jpg,2,Cassava Green Mottle (CGM)
3145427906.jpg,2,Cassava Green Mottle (CGM)
3145516632.jpg,3,Cassava Mosaic Disease (CMD)
3145689782.jpg,4,Healthy
314571424.jpg,1,Cassava Brown Streak Disease (CBSD)
314599917.jpg,4,Healthy
3146245132.jpg,3,Cassava Mosaic Disease (CMD)
314640668.jpg,1,Cassava Brown Streak Disease (CBSD)
3146496839.jpg,3,Cassava Mosaic Disease (CMD)
3146983924.jpg,2,Cassava Green Mottle (CGM)
3147157389.jpg,3,Cassava Mosaic Disease (CMD)
31471904.jpg,3,Cassava Mosaic Disease (CMD)
3147511199.jpg,4,Healthy
314810495.jpg,1,Cassava Brown Streak Disease (CBSD)
3148285966.jpg,1,Cassava Brown Streak Disease (CBSD)
3148313410.jpg,3,Cassava Mosaic Disease (CMD)
3148593794.jpg,3,Cassava Mosaic Disease (CMD)
314896719.jpg,3,Cassava Mosaic Disease (CMD)
3149092029.jpg,2,Cassava Green Mottle (CGM)
3149387999.jpg,1,Cassava Brown Streak Disease (CBSD)
3149481755.jpg,3,Cassava Mosaic Disease (CMD)
3149626447.jpg,1,Cassava Brown Streak Disease (CBSD)
3149877253.jpg,3,Cassava Mosaic Disease (CMD)
315046129.jpg,4,Healthy
3150477025.jpg,2,Cassava Green Mottle (CGM)
3150520823.jpg,3,Cassava Mosaic Disease (CMD)
315067949.jpg,3,Cassava Mosaic Disease (CMD)
3151004531.jpg,3,Cassava Mosaic Disease (CMD)
3151010218.jpg,4,Healthy
3151081789.jpg,4,Healthy
315115320.jpg,3,Cassava Mosaic Disease (CMD)
3151227928.jpg,3,Cassava Mosaic Disease (CMD)
3151288722.jpg,3,Cassava Mosaic Disease (CMD)
3151426165.jpg,3,Cassava Mosaic Disease (CMD)
3151430402.jpg,3,Cassava Mosaic Disease (CMD)
3151577248.jpg,2,Cassava Green Mottle (CGM)
3151613826.jpg,1,Cassava Brown Streak Disease (CBSD)
3151692315.jpg,3,Cassava Mosaic Disease (CMD)
3151741322.jpg,3,Cassava Mosaic Disease (CMD)
3151771502.jpg,4,Healthy
3151779462.jpg,3,Cassava Mosaic Disease (CMD)
3151955638.jpg,2,Cassava Green Mottle (CGM)
3152106744.jpg,3,Cassava Mosaic Disease (CMD)
3152107203.jpg,3,Cassava Mosaic Disease (CMD)
3152144684.jpg,3,Cassava Mosaic Disease (CMD)
3152356017.jpg,3,Cassava Mosaic Disease (CMD)
3152387697.jpg,3,Cassava Mosaic Disease (CMD)
3152575169.jpg,2,Cassava Green Mottle (CGM)
3152656484.jpg,3,Cassava Mosaic Disease (CMD)
3152667123.jpg,3,Cassava Mosaic Disease (CMD)
3152994734.jpg,3,Cassava Mosaic Disease (CMD)
3153002047.jpg,3,Cassava Mosaic Disease (CMD)
3153252617.jpg,1,Cassava Brown Streak Disease (CBSD)
3153277814.jpg,1,Cassava Brown Streak Disease (CBSD)
3153425687.jpg,3,Cassava Mosaic Disease (CMD)
3153576807.jpg,3,Cassava Mosaic Disease (CMD)
3153618395.jpg,3,Cassava Mosaic Disease (CMD)
3153719704.jpg,3,Cassava Mosaic Disease (CMD)
3153794511.jpg,4,Healthy
3154183706.jpg,3,Cassava Mosaic Disease (CMD)
3154245721.jpg,3,Cassava Mosaic Disease (CMD)
3154423873.jpg,2,Cassava Green Mottle (CGM)
3154594813.jpg,3,Cassava Mosaic Disease (CMD)
3155629912.jpg,3,Cassava Mosaic Disease (CMD)
3155962772.jpg,2,Cassava Green Mottle (CGM)
3156249894.jpg,3,Cassava Mosaic Disease (CMD)
3156591589.jpg,3,Cassava Mosaic Disease (CMD)
3156981020.jpg,3,Cassava Mosaic Disease (CMD)
3157359243.jpg,2,Cassava Green Mottle (CGM)
3157410360.jpg,2,Cassava Green Mottle (CGM)
3157980868.jpg,3,Cassava Mosaic Disease (CMD)
3158054107.jpg,2,Cassava Green Mottle (CGM)
3158350561.jpg,3,Cassava Mosaic Disease (CMD)
3158652079.jpg,4,Healthy
3158777284.jpg,3,Cassava Mosaic Disease (CMD)
3158939285.jpg,3,Cassava Mosaic Disease (CMD)
3159203508.jpg,4,Healthy
3159321423.jpg,1,Cassava Brown Streak Disease (CBSD)
3159607599.jpg,3,Cassava Mosaic Disease (CMD)
3160420933.jpg,3,Cassava Mosaic Disease (CMD)
3160733051.jpg,1,Cassava Brown Streak Disease (CBSD)
3160784712.jpg,3,Cassava Mosaic Disease (CMD)
3160964625.jpg,2,Cassava Green Mottle (CGM)
3161381018.jpg,4,Healthy
3161462315.jpg,1,Cassava Brown Streak Disease (CBSD)
3161523772.jpg,3,Cassava Mosaic Disease (CMD)
3161570482.jpg,3,Cassava Mosaic Disease (CMD)
3161578706.jpg,3,Cassava Mosaic Disease (CMD)
3161586140.jpg,1,Cassava Brown Streak Disease (CBSD)
316185189.jpg,2,Cassava Green Mottle (CGM)
31623252.jpg,1,Cassava Brown Streak Disease (CBSD)
3162392075.jpg,3,Cassava Mosaic Disease (CMD)
316241634.jpg,3,Cassava Mosaic Disease (CMD)
3162418489.jpg,0,Cassava Bacterial Blight (CBB)
3162425468.jpg,3,Cassava Mosaic Disease (CMD)
3162528131.jpg,3,Cassava Mosaic Disease (CMD)
3162702851.jpg,3,Cassava Mosaic Disease (CMD)
3162830906.jpg,4,Healthy
3162831635.jpg,0,Cassava Bacterial Blight (CBB)
3163012106.jpg,0,Cassava Bacterial Blight (CBB)
3163179482.jpg,2,Cassava Green Mottle (CGM)
3163389622.jpg,2,Cassava Green Mottle (CGM)
3163683583.jpg,2,Cassava Green Mottle (CGM)
3163759153.jpg,3,Cassava Mosaic Disease (CMD)
3163944517.jpg,3,Cassava Mosaic Disease (CMD)
3164095616.jpg,3,Cassava Mosaic Disease (CMD)
316423437.jpg,0,Cassava Bacterial Blight (CBB)
3164252069.jpg,3,Cassava Mosaic Disease (CMD)
316457574.jpg,1,Cassava Brown Streak Disease (CBSD)
3164685784.jpg,3,Cassava Mosaic Disease (CMD)
3164729248.jpg,3,Cassava Mosaic Disease (CMD)
3164836946.jpg,1,Cassava Brown Streak Disease (CBSD)
3165059873.jpg,3,Cassava Mosaic Disease (CMD)
3165076660.jpg,3,Cassava Mosaic Disease (CMD)
3165173552.jpg,3,Cassava Mosaic Disease (CMD)
3165375384.jpg,2,Cassava Green Mottle (CGM)
3165686559.jpg,3,Cassava Mosaic Disease (CMD)
3165854835.jpg,2,Cassava Green Mottle (CGM)
3165944618.jpg,4,Healthy
3165951820.jpg,3,Cassava Mosaic Disease (CMD)
3166344143.jpg,3,Cassava Mosaic Disease (CMD)
3166562991.jpg,3,Cassava Mosaic Disease (CMD)
3167189291.jpg,3,Cassava Mosaic Disease (CMD)
3167350817.jpg,3,Cassava Mosaic Disease (CMD)
3167715260.jpg,3,Cassava Mosaic Disease (CMD)
3167842843.jpg,3,Cassava Mosaic Disease (CMD)
3167998962.jpg,3,Cassava Mosaic Disease (CMD)
3168083400.jpg,3,Cassava Mosaic Disease (CMD)
3168515160.jpg,3,Cassava Mosaic Disease (CMD)
3168618201.jpg,3,Cassava Mosaic Disease (CMD)
3168669941.jpg,3,Cassava Mosaic Disease (CMD)
3168873139.jpg,3,Cassava Mosaic Disease (CMD)
3168989288.jpg,0,Cassava Bacterial Blight (CBB)
3169385678.jpg,4,Healthy
3169445535.jpg,3,Cassava Mosaic Disease (CMD)
3169537605.jpg,3,Cassava Mosaic Disease (CMD)
3169546743.jpg,3,Cassava Mosaic Disease (CMD)
3169882716.jpg,3,Cassava Mosaic Disease (CMD)
316988889.jpg,4,Healthy
3170246612.jpg,4,Healthy
3170450967.jpg,3,Cassava Mosaic Disease (CMD)
3170957509.jpg,2,Cassava Green Mottle (CGM)
3171101040.jpg,1,Cassava Brown Streak Disease (CBSD)
3171186747.jpg,3,Cassava Mosaic Disease (CMD)
3171283572.jpg,4,Healthy
3171294350.jpg,3,Cassava Mosaic Disease (CMD)
3171295117.jpg,3,Cassava Mosaic Disease (CMD)
3171471094.jpg,3,Cassava Mosaic Disease (CMD)
3171661108.jpg,3,Cassava Mosaic Disease (CMD)
3171724304.jpg,3,Cassava Mosaic Disease (CMD)
31718378.jpg,3,Cassava Mosaic Disease (CMD)
3172040723.jpg,2,Cassava Green Mottle (CGM)
3172430646.jpg,3,Cassava Mosaic Disease (CMD)
3172833266.jpg,3,Cassava Mosaic Disease (CMD)
3172927521.jpg,4,Healthy
3173333303.jpg,3,Cassava Mosaic Disease (CMD)
3173423403.jpg,3,Cassava Mosaic Disease (CMD)
317345345.jpg,4,Healthy
3173958806.jpg,3,Cassava Mosaic Disease (CMD)
3174024778.jpg,2,Cassava Green Mottle (CGM)
3174117407.jpg,2,Cassava Green Mottle (CGM)
3174223236.jpg,3,Cassava Mosaic Disease (CMD)
3174515175.jpg,3,Cassava Mosaic Disease (CMD)
3174632328.jpg,3,Cassava Mosaic Disease (CMD)
3175131479.jpg,2,Cassava Green Mottle (CGM)
3175363969.jpg,2,Cassava Green Mottle (CGM)
3175679586.jpg,3,Cassava Mosaic Disease (CMD)
3175808984.jpg,3,Cassava Mosaic Disease (CMD)
3175825671.jpg,3,Cassava Mosaic Disease (CMD)
3176028684.jpg,3,Cassava Mosaic Disease (CMD)
3176059976.jpg,4,Healthy
3176098048.jpg,3,Cassava Mosaic Disease (CMD)
3176510167.jpg,4,Healthy
3176671585.jpg,0,Cassava Bacterial Blight (CBB)
3177006269.jpg,3,Cassava Mosaic Disease (CMD)
3177385615.jpg,3,Cassava Mosaic Disease (CMD)
3177528845.jpg,3,Cassava Mosaic Disease (CMD)
3177530760.jpg,3,Cassava Mosaic Disease (CMD)
3177646641.jpg,3,Cassava Mosaic Disease (CMD)
3177907789.jpg,1,Cassava Brown Streak Disease (CBSD)
3178152218.jpg,3,Cassava Mosaic Disease (CMD)
3178167371.jpg,3,Cassava Mosaic Disease (CMD)
3178285037.jpg,3,Cassava Mosaic Disease (CMD)
3178427125.jpg,1,Cassava Brown Streak Disease (CBSD)
3178480050.jpg,3,Cassava Mosaic Disease (CMD)
3178512733.jpg,3,Cassava Mosaic Disease (CMD)
3178846375.jpg,3,Cassava Mosaic Disease (CMD)
317953378.jpg,3,Cassava Mosaic Disease (CMD)
3179751044.jpg,2,Cassava Green Mottle (CGM)
318003084.jpg,4,Healthy
3180077185.jpg,1,Cassava Brown Streak Disease (CBSD)
3180112687.jpg,2,Cassava Green Mottle (CGM)
3180157873.jpg,3,Cassava Mosaic Disease (CMD)
3180218586.jpg,3,Cassava Mosaic Disease (CMD)
3180565716.jpg,4,Healthy
3180664408.jpg,3,Cassava Mosaic Disease (CMD)
3181053389.jpg,3,Cassava Mosaic Disease (CMD)
3181273999.jpg,1,Cassava Brown Streak Disease (CBSD)
3181362955.jpg,3,Cassava Mosaic Disease (CMD)
3181538657.jpg,2,Cassava Green Mottle (CGM)
3181600056.jpg,2,Cassava Green Mottle (CGM)
3181988739.jpg,3,Cassava Mosaic Disease (CMD)
3182178940.jpg,3,Cassava Mosaic Disease (CMD)
318227226.jpg,2,Cassava Green Mottle (CGM)
3182540417.jpg,3,Cassava Mosaic Disease (CMD)
3182736637.jpg,2,Cassava Green Mottle (CGM)
3183016038.jpg,3,Cassava Mosaic Disease (CMD)
3183287090.jpg,4,Healthy
318350637.jpg,1,Cassava Brown Streak Disease (CBSD)
3183645575.jpg,1,Cassava Brown Streak Disease (CBSD)
3184292480.jpg,4,Healthy
3184329827.jpg,3,Cassava Mosaic Disease (CMD)
318471258.jpg,1,Cassava Brown Streak Disease (CBSD)
3184759653.jpg,0,Cassava Bacterial Blight (CBB)
3184771451.jpg,4,Healthy
3184782789.jpg,3,Cassava Mosaic Disease (CMD)
3184864595.jpg,3,Cassava Mosaic Disease (CMD)
3185116011.jpg,4,Healthy
3185542576.jpg,3,Cassava Mosaic Disease (CMD)
3185750323.jpg,2,Cassava Green Mottle (CGM)
3186227510.jpg,1,Cassava Brown Streak Disease (CBSD)
3186269269.jpg,3,Cassava Mosaic Disease (CMD)
3186486719.jpg,3,Cassava Mosaic Disease (CMD)
3186714136.jpg,0,Cassava Bacterial Blight (CBB)
3186872066.jpg,2,Cassava Green Mottle (CGM)
3187086613.jpg,3,Cassava Mosaic Disease (CMD)
3187229916.jpg,4,Healthy
3187532677.jpg,3,Cassava Mosaic Disease (CMD)
3187558480.jpg,4,Healthy
3187755920.jpg,0,Cassava Bacterial Blight (CBB)
3188097509.jpg,2,Cassava Green Mottle (CGM)
3188110655.jpg,4,Healthy
318812072.jpg,1,Cassava Brown Streak Disease (CBSD)
3188367087.jpg,4,Healthy
3188371437.jpg,3,Cassava Mosaic Disease (CMD)
3188464831.jpg,4,Healthy
3188727997.jpg,3,Cassava Mosaic Disease (CMD)
3188953817.jpg,2,Cassava Green Mottle (CGM)
3189096196.jpg,3,Cassava Mosaic Disease (CMD)
3189301622.jpg,3,Cassava Mosaic Disease (CMD)
3189714226.jpg,4,Healthy
3189720932.jpg,3,Cassava Mosaic Disease (CMD)
3189838386.jpg,3,Cassava Mosaic Disease (CMD)
3189845661.jpg,3,Cassava Mosaic Disease (CMD)
318991539.jpg,3,Cassava Mosaic Disease (CMD)
3190222553.jpg,3,Cassava Mosaic Disease (CMD)
3190228731.jpg,2,Cassava Green Mottle (CGM)
3190783471.jpg,4,Healthy
3190970408.jpg,2,Cassava Green Mottle (CGM)
3190980772.jpg,3,Cassava Mosaic Disease (CMD)
3191071294.jpg,1,Cassava Brown Streak Disease (CBSD)
3191091730.jpg,3,Cassava Mosaic Disease (CMD)
3191274160.jpg,3,Cassava Mosaic Disease (CMD)
3191507930.jpg,3,Cassava Mosaic Disease (CMD)
3191863856.jpg,3,Cassava Mosaic Disease (CMD)
3192117887.jpg,2,Cassava Green Mottle (CGM)
3192657039.jpg,3,Cassava Mosaic Disease (CMD)
3192692419.jpg,3,Cassava Mosaic Disease (CMD)
3192745866.jpg,3,Cassava Mosaic Disease (CMD)
3192810952.jpg,3,Cassava Mosaic Disease (CMD)
3192892221.jpg,3,Cassava Mosaic Disease (CMD)
3192927904.jpg,2,Cassava Green Mottle (CGM)
3192966266.jpg,3,Cassava Mosaic Disease (CMD)
3193368098.jpg,4,Healthy
3193568902.jpg,3,Cassava Mosaic Disease (CMD)
3193577634.jpg,1,Cassava Brown Streak Disease (CBSD)
3193682053.jpg,3,Cassava Mosaic Disease (CMD)
3194152028.jpg,2,Cassava Green Mottle (CGM)
3194399372.jpg,3,Cassava Mosaic Disease (CMD)
3194654679.jpg,3,Cassava Mosaic Disease (CMD)
3194661838.jpg,3,Cassava Mosaic Disease (CMD)
3194724319.jpg,3,Cassava Mosaic Disease (CMD)
3194870771.jpg,3,Cassava Mosaic Disease (CMD)
3195057988.jpg,2,Cassava Green Mottle (CGM)
3195152645.jpg,3,Cassava Mosaic Disease (CMD)
3195215192.jpg,0,Cassava Bacterial Blight (CBB)
3195265053.jpg,3,Cassava Mosaic Disease (CMD)
3195527242.jpg,4,Healthy
319553064.jpg,3,Cassava Mosaic Disease (CMD)
3196066673.jpg,3,Cassava Mosaic Disease (CMD)
3196140306.jpg,3,Cassava Mosaic Disease (CMD)
3196317040.jpg,3,Cassava Mosaic Disease (CMD)
3196320591.jpg,3,Cassava Mosaic Disease (CMD)
3196839385.jpg,1,Cassava Brown Streak Disease (CBSD)
319688327.jpg,1,Cassava Brown Streak Disease (CBSD)
319690126.jpg,3,Cassava Mosaic Disease (CMD)
3197107417.jpg,3,Cassava Mosaic Disease (CMD)
3197241029.jpg,3,Cassava Mosaic Disease (CMD)
3197552229.jpg,3,Cassava Mosaic Disease (CMD)
3197563521.jpg,3,Cassava Mosaic Disease (CMD)
3197791330.jpg,3,Cassava Mosaic Disease (CMD)
3197802027.jpg,0,Cassava Bacterial Blight (CBB)
3197848318.jpg,3,Cassava Mosaic Disease (CMD)
3198115498.jpg,3,Cassava Mosaic Disease (CMD)
3198558728.jpg,3,Cassava Mosaic Disease (CMD)
3198568472.jpg,3,Cassava Mosaic Disease (CMD)
3198640904.jpg,4,Healthy
3198959559.jpg,3,Cassava Mosaic Disease (CMD)
3199066390.jpg,3,Cassava Mosaic Disease (CMD)
319910228.jpg,4,Healthy
319927039.jpg,0,Cassava Bacterial Blight (CBB)
3199430859.jpg,3,Cassava Mosaic Disease (CMD)
3199571684.jpg,1,Cassava Brown Streak Disease (CBSD)
3199643560.jpg,1,Cassava Brown Streak Disease (CBSD)
3199885439.jpg,3,Cassava Mosaic Disease (CMD)
320018774.jpg,4,Healthy
3200925121.jpg,3,Cassava Mosaic Disease (CMD)
3201556287.jpg,3,Cassava Mosaic Disease (CMD)
3201631268.jpg,3,Cassava Mosaic Disease (CMD)
3202419046.jpg,3,Cassava Mosaic Disease (CMD)
3202612395.jpg,4,Healthy
3203412332.jpg,0,Cassava Bacterial Blight (CBB)
3203815975.jpg,3,Cassava Mosaic Disease (CMD)
3203849568.jpg,4,Healthy
3203913963.jpg,3,Cassava Mosaic Disease (CMD)
3203940789.jpg,1,Cassava Brown Streak Disease (CBSD)
3204045687.jpg,3,Cassava Mosaic Disease (CMD)
3204065904.jpg,3,Cassava Mosaic Disease (CMD)
3204117363.jpg,3,Cassava Mosaic Disease (CMD)
3204119669.jpg,3,Cassava Mosaic Disease (CMD)
3204228673.jpg,3,Cassava Mosaic Disease (CMD)
320442458.jpg,2,Cassava Green Mottle (CGM)
3204522737.jpg,1,Cassava Brown Streak Disease (CBSD)
320478670.jpg,3,Cassava Mosaic Disease (CMD)
3205007771.jpg,1,Cassava Brown Streak Disease (CBSD)
3205016772.jpg,3,Cassava Mosaic Disease (CMD)
3205038032.jpg,1,Cassava Brown Streak Disease (CBSD)
320516441.jpg,3,Cassava Mosaic Disease (CMD)
3205165267.jpg,3,Cassava Mosaic Disease (CMD)
3205290572.jpg,3,Cassava Mosaic Disease (CMD)
3205585005.jpg,0,Cassava Bacterial Blight (CBB)
3205636467.jpg,3,Cassava Mosaic Disease (CMD)
3205640765.jpg,4,Healthy
3205794577.jpg,3,Cassava Mosaic Disease (CMD)
3206142630.jpg,3,Cassava Mosaic Disease (CMD)
3206254963.jpg,3,Cassava Mosaic Disease (CMD)
320647422.jpg,3,Cassava Mosaic Disease (CMD)
3207502224.jpg,0,Cassava Bacterial Blight (CBB)
3207676164.jpg,3,Cassava Mosaic Disease (CMD)
3207910782.jpg,3,Cassava Mosaic Disease (CMD)
3207964799.jpg,3,Cassava Mosaic Disease (CMD)
3208046657.jpg,3,Cassava Mosaic Disease (CMD)
3208135631.jpg,4,Healthy
3208365182.jpg,3,Cassava Mosaic Disease (CMD)
3208609885.jpg,4,Healthy
3208777969.jpg,3,Cassava Mosaic Disease (CMD)
3208851813.jpg,3,Cassava Mosaic Disease (CMD)
3209205412.jpg,2,Cassava Green Mottle (CGM)
3209323639.jpg,2,Cassava Green Mottle (CGM)
3209363039.jpg,2,Cassava Green Mottle (CGM)
3210269990.jpg,3,Cassava Mosaic Disease (CMD)
3210323320.jpg,3,Cassava Mosaic Disease (CMD)
321055434.jpg,1,Cassava Brown Streak Disease (CBSD)
3210631434.jpg,3,Cassava Mosaic Disease (CMD)
32107301.jpg,3,Cassava Mosaic Disease (CMD)
3210844755.jpg,3,Cassava Mosaic Disease (CMD)
3211354842.jpg,3,Cassava Mosaic Disease (CMD)
3211443011.jpg,1,Cassava Brown Streak Disease (CBSD)
3211556241.jpg,3,Cassava Mosaic Disease (CMD)
3211666724.jpg,3,Cassava Mosaic Disease (CMD)
3211733449.jpg,2,Cassava Green Mottle (CGM)
321186710.jpg,3,Cassava Mosaic Disease (CMD)
3211907814.jpg,0,Cassava Bacterial Blight (CBB)
3212340092.jpg,3,Cassava Mosaic Disease (CMD)
3212523761.jpg,3,Cassava Mosaic Disease (CMD)
3212562477.jpg,3,Cassava Mosaic Disease (CMD)
3212686305.jpg,1,Cassava Brown Streak Disease (CBSD)
3212798182.jpg,1,Cassava Brown Streak Disease (CBSD)
3213202083.jpg,3,Cassava Mosaic Disease (CMD)
3213266841.jpg,3,Cassava Mosaic Disease (CMD)
3213310104.jpg,3,Cassava Mosaic Disease (CMD)
3213457591.jpg,3,Cassava Mosaic Disease (CMD)
3213489228.jpg,3,Cassava Mosaic Disease (CMD)
3213680701.jpg,2,Cassava Green Mottle (CGM)
3213687782.jpg,3,Cassava Mosaic Disease (CMD)
3213974381.jpg,3,Cassava Mosaic Disease (CMD)
3214039367.jpg,2,Cassava Green Mottle (CGM)
3214097805.jpg,3,Cassava Mosaic Disease (CMD)
3214130849.jpg,4,Healthy
3214572366.jpg,4,Healthy
3214705014.jpg,3,Cassava Mosaic Disease (CMD)
3214730186.jpg,0,Cassava Bacterial Blight (CBB)
3214849616.jpg,3,Cassava Mosaic Disease (CMD)
3215535093.jpg,2,Cassava Green Mottle (CGM)
3216015057.jpg,3,Cassava Mosaic Disease (CMD)
3216352874.jpg,3,Cassava Mosaic Disease (CMD)
3216421473.jpg,4,Healthy
3216675047.jpg,3,Cassava Mosaic Disease (CMD)
3216843239.jpg,3,Cassava Mosaic Disease (CMD)
321709323.jpg,3,Cassava Mosaic Disease (CMD)
3217226349.jpg,2,Cassava Green Mottle (CGM)
3217518680.jpg,3,Cassava Mosaic Disease (CMD)
321774948.jpg,3,Cassava Mosaic Disease (CMD)
3217927386.jpg,3,Cassava Mosaic Disease (CMD)
3218002548.jpg,3,Cassava Mosaic Disease (CMD)
321810144.jpg,3,Cassava Mosaic Disease (CMD)
3218166132.jpg,3,Cassava Mosaic Disease (CMD)
3218230383.jpg,2,Cassava Green Mottle (CGM)
3218262834.jpg,3,Cassava Mosaic Disease (CMD)
3218303848.jpg,3,Cassava Mosaic Disease (CMD)
3218913875.jpg,3,Cassava Mosaic Disease (CMD)
3218992667.jpg,4,Healthy
3219226576.jpg,0,Cassava Bacterial Blight (CBB)
3219439906.jpg,0,Cassava Bacterial Blight (CBB)
3219471796.jpg,3,Cassava Mosaic Disease (CMD)
3219569392.jpg,4,Healthy
3220061337.jpg,3,Cassava Mosaic Disease (CMD)
3220658549.jpg,3,Cassava Mosaic Disease (CMD)
3221163634.jpg,3,Cassava Mosaic Disease (CMD)
3221415774.jpg,3,Cassava Mosaic Disease (CMD)
3221582204.jpg,3,Cassava Mosaic Disease (CMD)
3221655507.jpg,0,Cassava Bacterial Blight (CBB)
3221707185.jpg,0,Cassava Bacterial Blight (CBB)
322175078.jpg,3,Cassava Mosaic Disease (CMD)
3221754335.jpg,4,Healthy
32222018.jpg,3,Cassava Mosaic Disease (CMD)
3222453673.jpg,2,Cassava Green Mottle (CGM)
3222480560.jpg,3,Cassava Mosaic Disease (CMD)
3222591815.jpg,3,Cassava Mosaic Disease (CMD)
3222671567.jpg,3,Cassava Mosaic Disease (CMD)
3222771047.jpg,1,Cassava Brown Streak Disease (CBSD)
3222825564.jpg,3,Cassava Mosaic Disease (CMD)
3222828232.jpg,3,Cassava Mosaic Disease (CMD)
3223104982.jpg,1,Cassava Brown Streak Disease (CBSD)
3223218079.jpg,3,Cassava Mosaic Disease (CMD)
3223282866.jpg,3,Cassava Mosaic Disease (CMD)
3223378388.jpg,3,Cassava Mosaic Disease (CMD)
3223500439.jpg,3,Cassava Mosaic Disease (CMD)
3223559298.jpg,3,Cassava Mosaic Disease (CMD)
3223647607.jpg,3,Cassava Mosaic Disease (CMD)
3223959207.jpg,3,Cassava Mosaic Disease (CMD)
3224468740.jpg,3,Cassava Mosaic Disease (CMD)
3224683062.jpg,3,Cassava Mosaic Disease (CMD)
3224710052.jpg,3,Cassava Mosaic Disease (CMD)
3224818576.jpg,3,Cassava Mosaic Disease (CMD)
3224993306.jpg,3,Cassava Mosaic Disease (CMD)
322500539.jpg,3,Cassava Mosaic Disease (CMD)
3225424173.jpg,3,Cassava Mosaic Disease (CMD)
3225476666.jpg,2,Cassava Green Mottle (CGM)
3225508752.jpg,3,Cassava Mosaic Disease (CMD)
3225863041.jpg,3,Cassava Mosaic Disease (CMD)
3226707943.jpg,3,Cassava Mosaic Disease (CMD)
3226814705.jpg,3,Cassava Mosaic Disease (CMD)
3226850517.jpg,3,Cassava Mosaic Disease (CMD)
3227241353.jpg,3,Cassava Mosaic Disease (CMD)
3227289141.jpg,4,Healthy
3227352365.jpg,3,Cassava Mosaic Disease (CMD)
3227590908.jpg,4,Healthy
3227667303.jpg,1,Cassava Brown Streak Disease (CBSD)
3227870524.jpg,1,Cassava Brown Streak Disease (CBSD)
3228187345.jpg,2,Cassava Green Mottle (CGM)
3228239886.jpg,0,Cassava Bacterial Blight (CBB)
3228683879.jpg,3,Cassava Mosaic Disease (CMD)
3228780616.jpg,3,Cassava Mosaic Disease (CMD)
3229042253.jpg,3,Cassava Mosaic Disease (CMD)
3229125416.jpg,3,Cassava Mosaic Disease (CMD)
3229179609.jpg,1,Cassava Brown Streak Disease (CBSD)
3229492371.jpg,3,Cassava Mosaic Disease (CMD)
3229676096.jpg,4,Healthy
3229687331.jpg,4,Healthy
3230073563.jpg,3,Cassava Mosaic Disease (CMD)
3230113512.jpg,3,Cassava Mosaic Disease (CMD)
3230180504.jpg,3,Cassava Mosaic Disease (CMD)
323035134.jpg,2,Cassava Green Mottle (CGM)
3230471724.jpg,2,Cassava Green Mottle (CGM)
3230535852.jpg,3,Cassava Mosaic Disease (CMD)
3231064987.jpg,3,Cassava Mosaic Disease (CMD)
3231194302.jpg,3,Cassava Mosaic Disease (CMD)
3231201573.jpg,2,Cassava Green Mottle (CGM)
3231343781.jpg,3,Cassava Mosaic Disease (CMD)
323199672.jpg,3,Cassava Mosaic Disease (CMD)
3232296827.jpg,3,Cassava Mosaic Disease (CMD)
3232568726.jpg,3,Cassava Mosaic Disease (CMD)
3232581663.jpg,1,Cassava Brown Streak Disease (CBSD)
3232686403.jpg,4,Healthy
3232803826.jpg,3,Cassava Mosaic Disease (CMD)
3232846318.jpg,3,Cassava Mosaic Disease (CMD)
3232885569.jpg,4,Healthy
323293221.jpg,2,Cassava Green Mottle (CGM)
3233610742.jpg,3,Cassava Mosaic Disease (CMD)
3233669266.jpg,2,Cassava Green Mottle (CGM)
3233897514.jpg,1,Cassava Brown Streak Disease (CBSD)
3233899125.jpg,2,Cassava Green Mottle (CGM)
3234169985.jpg,3,Cassava Mosaic Disease (CMD)
3234532653.jpg,4,Healthy
3234847067.jpg,0,Cassava Bacterial Blight (CBB)
3234850846.jpg,3,Cassava Mosaic Disease (CMD)
3234915269.jpg,0,Cassava Bacterial Blight (CBB)
323552836.jpg,3,Cassava Mosaic Disease (CMD)
3235584529.jpg,3,Cassava Mosaic Disease (CMD)
323586160.jpg,3,Cassava Mosaic Disease (CMD)
